date,player,creator,projection,actual,error,absError,quality
2026-07-15,Ariel Atkins,OTHER,2.4,6,3.6,3.6,GOLD
2026-07-17,Ariel Atkins,OTHER,2.8,3,0.20000000000000018,0.20000000000000018,GOLD
2026-07-19,Ariel Atkins,OTHER,3.2,3,-0.20000000000000018,0.20000000000000018,GOLD
2026-07-22,Ariel Atkins,OTHER,3.4,3,-0.3999999999999999,0.3999999999999999,GOLD
2026-07-28,Ariel Atkins,OTHER,3.1,5,1.9,1.9,GOLD
2026-08-02,Ariel Atkins,OTHER,3.5,6,2.5,2.5,GOLD
2026-08-05,Ariel Atkins,OTHER,3.5,3,-0.5,0.5,GOLD
2026-08-06,Ariel Atkins,OTHER,3.5,6,2.5,2.5,GOLD
2026-08-09,Ariel Atkins,SECONDARY,4.1,4,-0.09999999999999964,0.09999999999999964,GOLD
2026-08-11,Ariel Atkins,SECONDARY,4.2,2,-2.2,2.2,GOLD
2026-06-03,Breanna Stewart,OTHER,2.2,4,1.7999999999999998,1.7999999999999998,GOLD
2026-06-06,Breanna Stewart,OTHER,2.6,2,-0.6000000000000001,0.6000000000000001,GOLD
2026-06-08,Breanna Stewart,OTHER,2.4,3,0.6000000000000001,0.6000000000000001,GOLD
2026-06-11,Breanna Stewart,OTHER,2.8,5,2.2,2.2,GOLD
2026-06-14,Breanna Stewart,OTHER,3.3,1,-2.3,2.3,GOLD
2026-06-17,Breanna Stewart,OTHER,2.8,3,0.20000000000000018,0.20000000000000018,GOLD
2026-06-19,Breanna Stewart,OTHER,2.7,6,3.3,3.3,GOLD
2026-06-21,Breanna Stewart,OTHER,3.3,4,0.7000000000000002,0.7000000000000002,GOLD
2026-06-23,Breanna Stewart,SECONDARY,3.6,4,0.3999999999999999,0.3999999999999999,GOLD
2026-06-28,Breanna Stewart,SECONDARY,3.5,0,-3.5,3.5,GOLD
2026-06-30,Breanna Stewart,OTHER,3.2,4,0.7999999999999998,0.7999999999999998,GOLD
2026-07-03,Breanna Stewart,OTHER,3.3,0,-3.3,3.3,GOLD
2026-07-07,Breanna Stewart,OTHER,2.5,4,1.5,1.5,GOLD
2026-07-11,Breanna Stewart,OTHER,2.6,3,0.3999999999999999,0.3999999999999999,GOLD
2026-07-12,Breanna Stewart,OTHER,2.5,2,-0.5,0.5,GOLD
2026-07-18,Breanna Stewart,OTHER,2.7,3,0.2999999999999998,0.2999999999999998,GOLD
2026-07-20,Breanna Stewart,OTHER,2.6,8,5.4,5.4,GOLD
2026-07-22,Breanna Stewart,SECONDARY,3.7,4,0.2999999999999998,0.2999999999999998,GOLD
2026-07-25,Breanna Stewart,SECONDARY,3.7,7,3.3,3.3,GOLD
2026-07-28,Breanna Stewart,SECONDARY,4.3,7,2.7,2.7,GOLD
2026-07-30,Breanna Stewart,SECONDARY,5,1,-4,4,GOLD
2026-08-01,Breanna Stewart,SECONDARY,4.7,2,-2.7,2.7,GOLD
2026-08-03,Breanna Stewart,SECONDARY,3.9,6,2.1,2.1,GOLD
2026-08-05,Breanna Stewart,SECONDARY,4.2,2,-2.2,2.2,GOLD
2026-08-09,Breanna Stewart,SECONDARY,3.6,4,0.3999999999999999,0.3999999999999999,GOLD
2026-08-11,Breanna Stewart,SECONDARY,3.2,5,1.7999999999999998,1.7999999999999998,GOLD
2026-06-02,Gabby Williams,OTHER,2.6,2,-0.6000000000000001,0.6000000000000001,GOLD
2026-06-04,Gabby Williams,OTHER,2.6,3,0.3999999999999999,0.3999999999999999,GOLD
2026-06-06,Gabby Williams,OTHER,2.6,1,-1.6,1.6,GOLD
2026-06-09,Gabby Williams,OTHER,2.5,1,-1.5,1.5,GOLD
2026-06-12,Gabby Williams,OTHER,1.9,4,2.1,2.1,GOLD
2026-06-15,Gabby Williams,OTHER,2.3,1,-1.2999999999999998,1.2999999999999998,GOLD
2026-06-17,Gabby Williams,OTHER,2.1,4,1.9,1.9,GOLD
2026-06-19,Gabby Williams,OTHER,2.3,1,-1.2999999999999998,1.2999999999999998,GOLD
2026-06-21,Gabby Williams,OTHER,2.3,0,-2.3,2.3,GOLD
2026-06-24,Gabby Williams,OTHER,2.1,5,2.9,2.9,GOLD
2026-06-26,Gabby Williams,OTHER,2.3,2,-0.2999999999999998,0.2999999999999998,GOLD
2026-06-28,Gabby Williams,OTHER,2.4,1,-1.4,1.4,GOLD
2026-07-04,Gabby Williams,OTHER,2,2,0,0,GOLD
2026-07-06,Gabby Williams,OTHER,2.1,0,-2.1,2.1,GOLD
2026-07-08,Gabby Williams,OTHER,2,2,0,0,GOLD
2026-07-15,Gabby Williams,OTHER,1.7,1,-0.7,0.7,GOLD
2026-07-18,Gabby Williams,OTHER,1.5,5,3.5,3.5,GOLD
2026-07-20,Gabby Williams,OTHER,2.1,2,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-25,Gabby Williams,OTHER,2.1,6,3.9,3.9,GOLD
2026-08-02,Gabby Williams,OTHER,2.9,1,-1.9,1.9,GOLD
2026-08-04,Gabby Williams,OTHER,2.7,0,-2.7,2.7,GOLD
2026-08-07,Gabby Williams,OTHER,2.6,4,1.4,1.4,GOLD
2026-08-09,Gabby Williams,OTHER,2.5,1,-1.5,1.5,GOLD
2026-06-03,Han Xu,OTHER,0.6,1,0.4,0.4,GOLD
2026-06-06,Han Xu,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-06-08,Han Xu,OTHER,0.9,2,1.1,1.1,GOLD
2026-06-11,Han Xu,OTHER,0.9,2,1.1,1.1,GOLD
2026-06-14,Han Xu,OTHER,1.2,0,-1.2,1.2,GOLD
2026-06-17,Han Xu,OTHER,1.1,2,0.8999999999999999,0.8999999999999999,GOLD
2026-06-19,Han Xu,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-06-21,Han Xu,OTHER,1.2,0,-1.2,1.2,GOLD
2026-06-23,Han Xu,OTHER,1,0,-1,1,GOLD
2026-06-25,Han Xu,OTHER,0.7,2,1.3,1.3,GOLD
2026-06-28,Han Xu,OTHER,1,0,-1,1,GOLD
2026-07-03,Han Xu,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-07,Han Xu,OTHER,0.6,0,-0.6,0.6,GOLD
2026-07-11,Han Xu,OTHER,0.5,1,0.5,0.5,GOLD
2026-07-12,Han Xu,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-07-18,Han Xu,OTHER,0.6,0,-0.6,0.6,GOLD
2026-07-20,Han Xu,OTHER,0.6,1,0.4,0.4,GOLD
2026-07-22,Han Xu,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-28,Han Xu,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-30,Han Xu,OTHER,0.5,1,0.5,0.5,GOLD
2026-08-01,Han Xu,OTHER,0.5,1,0.5,0.5,GOLD
2026-08-03,Han Xu,OTHER,0.7,0,-0.7,0.7,GOLD
2026-08-05,Han Xu,OTHER,0.6,2,1.4,1.4,GOLD
2026-08-09,Han Xu,OTHER,0.8,0,-0.8,0.8,GOLD
2026-08-11,Han Xu,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-06-02,Janelle Salaun,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-06-04,Janelle Salaun,OTHER,1.4,3,1.6,1.6,GOLD
2026-06-06,Janelle Salaun,OTHER,1.8,2,0.19999999999999996,0.19999999999999996,GOLD
2026-06-09,Janelle Salaun,OTHER,1.9,0,-1.9,1.9,GOLD
2026-06-12,Janelle Salaun,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-06-15,Janelle Salaun,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-06-17,Janelle Salaun,OTHER,1.5,1,-0.5,0.5,GOLD
2026-06-19,Janelle Salaun,OTHER,1.3,0,-1.3,1.3,GOLD
2026-06-21,Janelle Salaun,OTHER,1,1,0,0,GOLD
2026-06-24,Janelle Salaun,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-26,Janelle Salaun,OTHER,1.1,0,-1.1,1.1,GOLD
2026-06-28,Janelle Salaun,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-07-04,Janelle Salaun,OTHER,0.8,0,-0.8,0.8,GOLD
2026-07-06,Janelle Salaun,OTHER,0.8,0,-0.8,0.8,GOLD
2026-07-08,Janelle Salaun,OTHER,0.6,1,0.4,0.4,GOLD
2026-07-10,Janelle Salaun,OTHER,0.6,1,0.4,0.4,GOLD
2026-07-15,Janelle Salaun,OTHER,0.8,2,1.2,1.2,GOLD
2026-07-18,Janelle Salaun,OTHER,0.9,0,-0.9,0.9,GOLD
2026-07-20,Janelle Salaun,OTHER,0.9,2,1.1,1.1,GOLD
2026-07-29,Janelle Salaun,OTHER,1.2,3,1.8,1.8,GOLD
2026-08-02,Janelle Salaun,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-08-04,Janelle Salaun,OTHER,1.6,0,-1.6,1.6,GOLD
2026-08-07,Janelle Salaun,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-08-09,Janelle Salaun,OTHER,1.4,0,-1.4,1.4,GOLD
2026-06-03,Jonquel Jones,SECONDARY,3.1,2,-1.1,1.1,GOLD
2026-06-06,Jonquel Jones,OTHER,2.8,4,1.2000000000000002,1.2000000000000002,GOLD
2026-06-11,Jonquel Jones,SECONDARY,3.2,5,1.7999999999999998,1.7999999999999998,GOLD
2026-06-14,Jonquel Jones,SECONDARY,3.4,1,-2.4,2.4,GOLD
2026-06-17,Jonquel Jones,SECONDARY,3,3,0,0,GOLD
2026-06-19,Jonquel Jones,SECONDARY,3.1,2,-1.1,1.1,GOLD
2026-06-21,Jonquel Jones,OTHER,3,3,0,0,GOLD
2026-06-23,Jonquel Jones,OTHER,2.8,3,0.20000000000000018,0.20000000000000018,GOLD
2026-06-25,Jonquel Jones,OTHER,2.6,1,-1.6,1.6,GOLD
2026-06-28,Jonquel Jones,OTHER,2.6,2,-0.6000000000000001,0.6000000000000001,GOLD
2026-06-30,Jonquel Jones,OTHER,2.4,3,0.6000000000000001,0.6000000000000001,GOLD
2026-07-03,Jonquel Jones,OTHER,2.5,5,2.5,2.5,GOLD
2026-07-07,Jonquel Jones,OTHER,2.8,2,-0.7999999999999998,0.7999999999999998,GOLD
2026-07-11,Jonquel Jones,OTHER,2.7,2,-0.7000000000000002,0.7000000000000002,GOLD
2026-07-12,Jonquel Jones,OTHER,2.8,0,-2.8,2.8,GOLD
2026-07-18,Jonquel Jones,OTHER,2.5,2,-0.5,0.5,GOLD
2026-07-20,Jonquel Jones,OTHER,2.4,2,-0.3999999999999999,0.3999999999999999,GOLD
2026-07-22,Jonquel Jones,OTHER,2,2,0,0,GOLD
2026-07-25,Jonquel Jones,OTHER,2,8,6,6,GOLD
2026-07-28,Jonquel Jones,OTHER,2.8,6,3.2,3.2,GOLD
2026-07-30,Jonquel Jones,OTHER,3.6,5,1.4,1.4,GOLD
2026-08-01,Jonquel Jones,SECONDARY,4.1,5,0.9000000000000004,0.9000000000000004,GOLD
2026-08-03,Jonquel Jones,SECONDARY,4.6,2,-2.5999999999999996,2.5999999999999996,GOLD
2026-08-05,Jonquel Jones,SECONDARY,4.5,7,2.5,2.5,GOLD
2026-08-09,Jonquel Jones,SECONDARY,4.4,2,-2.4000000000000004,2.4000000000000004,GOLD
2026-08-11,Jonquel Jones,SECONDARY,3.9,2,-1.9,1.9,GOLD
2026-06-02,Kaila Charles,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-06-04,Kaila Charles,OTHER,0.8,0,-0.8,0.8,GOLD
2026-06-06,Kaila Charles,OTHER,0.6,3,2.4,2.4,GOLD
2026-06-09,Kaila Charles,OTHER,1.1,0,-1.1,1.1,GOLD
2026-06-12,Kaila Charles,OTHER,1,0,-1,1,GOLD
2026-06-15,Kaila Charles,OTHER,0.8,5,4.2,4.2,GOLD
2026-06-17,Kaila Charles,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-06-19,Kaila Charles,OTHER,1.7,2,0.30000000000000004,0.30000000000000004,GOLD
2026-06-21,Kaila Charles,OTHER,1.6,1,-0.6000000000000001,0.6000000000000001,GOLD
2026-06-24,Kaila Charles,OTHER,1.7,0,-1.7,1.7,GOLD
2026-06-26,Kaila Charles,OTHER,1.7,0,-1.7,1.7,GOLD
2026-06-28,Kaila Charles,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-04,Kaila Charles,OTHER,0.9,5,4.1,4.1,GOLD
2026-07-06,Kaila Charles,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-07-08,Kaila Charles,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-07-10,Kaila Charles,OTHER,1.5,1,-0.5,0.5,GOLD
2026-07-15,Kaila Charles,OTHER,1.6,1,-0.6000000000000001,0.6000000000000001,GOLD
2026-07-18,Kaila Charles,OTHER,1.6,0,-1.6,1.6,GOLD
2026-07-20,Kaila Charles,OTHER,1,0,-1,1,GOLD
2026-07-29,Kaila Charles,OTHER,0.8,2,1.2,1.2,GOLD
2026-08-02,Kaila Charles,OTHER,1,2,1,1,GOLD
2026-08-04,Kaila Charles,OTHER,1.1,3,1.9,1.9,GOLD
2026-08-07,Kaila Charles,OTHER,1.4,0,-1.4,1.4,GOLD
2026-08-09,Kaila Charles,OTHER,1.3,3,1.7,1.7,GOLD
2026-06-02,Kaitlyn Chen,OTHER,1.8,2,0.19999999999999996,0.19999999999999996,GOLD
2026-06-04,Kaitlyn Chen,OTHER,1.9,5,3.1,3.1,GOLD
2026-06-06,Kaitlyn Chen,OTHER,2.7,0,-2.7,2.7,GOLD
2026-06-09,Kaitlyn Chen,OTHER,2.4,0,-2.4,2.4,GOLD
2026-06-12,Kaitlyn Chen,OTHER,2,0,-2,2,GOLD
2026-06-15,Kaitlyn Chen,OTHER,1.5,1,-0.5,0.5,GOLD
2026-06-17,Kaitlyn Chen,OTHER,1.4,2,0.6000000000000001,0.6000000000000001,GOLD
2026-06-19,Kaitlyn Chen,OTHER,1,2,1,1,GOLD
2026-06-21,Kaitlyn Chen,OTHER,1.2,2,0.8,0.8,GOLD
2026-06-24,Kaitlyn Chen,OTHER,1.5,0,-1.5,1.5,GOLD
2026-06-26,Kaitlyn Chen,OTHER,1.5,1,-0.5,0.5,GOLD
2026-06-28,Kaitlyn Chen,OTHER,1.5,2,0.5,0.5,GOLD
2026-07-04,Kaitlyn Chen,OTHER,1.5,2,0.5,0.5,GOLD
2026-07-06,Kaitlyn Chen,OTHER,1.5,4,2.5,2.5,GOLD
2026-07-08,Kaitlyn Chen,OTHER,1.8,3,1.2,1.2,GOLD
2026-07-10,Kaitlyn Chen,OTHER,2.1,1,-1.1,1.1,GOLD
2026-07-15,Kaitlyn Chen,OTHER,2.1,3,0.8999999999999999,0.8999999999999999,GOLD
2026-07-18,Kaitlyn Chen,OTHER,2.3,1,-1.2999999999999998,1.2999999999999998,GOLD
2026-07-20,Kaitlyn Chen,OTHER,2.1,6,3.9,3.9,GOLD
2026-07-29,Kaitlyn Chen,OTHER,2.4,4,1.6,1.6,GOLD
2026-08-02,Kaitlyn Chen,OTHER,2.6,4,1.4,1.4,GOLD
2026-08-04,Kaitlyn Chen,OTHER,3,2,-1,1,GOLD
2026-08-07,Kaitlyn Chen,OTHER,2.9,5,2.1,2.1,GOLD
2026-08-09,Kaitlyn Chen,OTHER,3.4,2,-1.4,1.4,GOLD
2026-06-02,Kayla Thornton,OTHER,0.6,0,-0.6,0.6,GOLD
2026-06-04,Kayla Thornton,OTHER,0.4,0,-0.4,0.4,GOLD
2026-06-06,Kayla Thornton,OTHER,0.4,1,0.6,0.6,GOLD
2026-06-09,Kayla Thornton,OTHER,0.3,2,1.7,1.7,GOLD
2026-06-12,Kayla Thornton,OTHER,0.6,1,0.4,0.4,GOLD
2026-06-15,Kayla Thornton,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-06-17,Kayla Thornton,OTHER,0.9,2,1.1,1.1,GOLD
2026-06-19,Kayla Thornton,OTHER,1.2,2,0.8,0.8,GOLD
2026-06-21,Kayla Thornton,OTHER,1.3,0,-1.3,1.3,GOLD
2026-06-24,Kayla Thornton,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-26,Kayla Thornton,OTHER,1.1,0,-1.1,1.1,GOLD
2026-06-28,Kayla Thornton,OTHER,0.9,0,-0.9,0.9,GOLD
2026-07-04,Kayla Thornton,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-07-06,Kayla Thornton,OTHER,0.5,1,0.5,0.5,GOLD
2026-07-08,Kayla Thornton,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-10,Kayla Thornton,OTHER,0.5,0,-0.5,0.5,GOLD
2026-07-15,Kayla Thornton,OTHER,0.5,1,0.5,0.5,GOLD
2026-07-18,Kayla Thornton,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-07-20,Kayla Thornton,OTHER,0.7,0,-0.7,0.7,GOLD
2026-07-29,Kayla Thornton,OTHER,0.5,2,1.5,1.5,GOLD
2026-08-02,Kayla Thornton,OTHER,0.8,0,-0.8,0.8,GOLD
2026-08-04,Kayla Thornton,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-08-07,Kayla Thornton,OTHER,0.8,3,2.2,2.2,GOLD
2026-08-09,Kayla Thornton,OTHER,1,1,0,0,GOLD
2026-06-02,Kiah Stokes,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-06-04,Kiah Stokes,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-06,Kiah Stokes,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-09,Kiah Stokes,OTHER,1.1,3,1.9,1.9,GOLD
2026-06-12,Kiah Stokes,OTHER,1.3,1,-0.30000000000000004,0.30000000000000004,GOLD
2026-06-15,Kiah Stokes,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-06-17,Kiah Stokes,OTHER,1.4,0,-1.4,1.4,GOLD
2026-06-19,Kiah Stokes,OTHER,1.2,0,-1.2,1.2,GOLD
2026-06-21,Kiah Stokes,OTHER,1.1,3,1.9,1.9,GOLD
2026-06-24,Kiah Stokes,OTHER,1.1,2,0.8999999999999999,0.8999999999999999,GOLD
2026-06-26,Kiah Stokes,OTHER,1.3,0,-1.3,1.3,GOLD
2026-06-28,Kiah Stokes,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-04,Kiah Stokes,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-07-06,Kiah Stokes,OTHER,1.3,2,0.7,0.7,GOLD
2026-07-08,Kiah Stokes,OTHER,1.2,0,-1.2,1.2,GOLD
2026-07-10,Kiah Stokes,OTHER,1,2,1,1,GOLD
2026-07-15,Kiah Stokes,OTHER,1.2,1,-0.19999999999999996,0.19999999999999996,GOLD
2026-07-18,Kiah Stokes,OTHER,1.2,0,-1.2,1.2,GOLD
2026-07-20,Kiah Stokes,OTHER,1.1,0,-1.1,1.1,GOLD
2026-07-29,Kiah Stokes,OTHER,0.8,0,-0.8,0.8,GOLD
2026-08-02,Kiah Stokes,OTHER,0.8,1,0.19999999999999996,0.19999999999999996,GOLD
2026-08-04,Kiah Stokes,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-08-07,Kiah Stokes,OTHER,0.7,3,2.3,2.3,GOLD
2026-08-09,Kiah Stokes,OTHER,1.1,3,1.9,1.9,GOLD
2026-06-02,Laeticia Amihere,OTHER,1.4,0,-1.4,1.4,GOLD
2026-06-15,Laeticia Amihere,OTHER,1.3,0,-1.3,1.3,GOLD
2026-06-17,Laeticia Amihere,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-19,Laeticia Amihere,OTHER,0.9,0,-0.9,0.9,GOLD
2026-06-21,Laeticia Amihere,OTHER,0.7,0,-0.7,0.7,GOLD
2026-06-24,Laeticia Amihere,OTHER,0.4,1,0.6,0.6,GOLD
2026-06-26,Laeticia Amihere,OTHER,0.6,1,0.4,0.4,GOLD
2026-06-28,Laeticia Amihere,OTHER,0.7,3,2.3,2.3,GOLD
2026-07-04,Laeticia Amihere,OTHER,1,2,1,1,GOLD
2026-07-06,Laeticia Amihere,OTHER,1.3,0,-1.3,1.3,GOLD
2026-07-08,Laeticia Amihere,OTHER,1.2,0,-1.2,1.2,GOLD
2026-07-10,Laeticia Amihere,OTHER,1.1,3,1.9,1.9,GOLD
2026-07-15,Laeticia Amihere,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-07-18,Laeticia Amihere,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-20,Laeticia Amihere,OTHER,1,1,0,0,GOLD
2026-07-29,Laeticia Amihere,OTHER,1.1,0,-1.1,1.1,GOLD
2026-08-02,Laeticia Amihere,OTHER,1.1,1,-0.10000000000000009,0.10000000000000009,GOLD
2026-08-04,Laeticia Amihere,OTHER,0.9,0,-0.9,0.9,GOLD
2026-08-07,Laeticia Amihere,OTHER,0.7,0,-0.7,0.7,GOLD
2026-08-09,Laeticia Amihere,OTHER,0.6,1,0.4,0.4,GOLD
2026-06-28,Liatu King,OTHER,0,0,0,0,GOLD
2026-07-03,Liatu King,OTHER,0,0,0,0,GOLD
2026-07-15,Liatu King,OTHER,0,0,0,0,GOLD
2026-06-03,Marine Johannes,SECONDARY,3.7,2,-1.7000000000000002,1.7000000000000002,GOLD
2026-06-06,Marine Johannes,SECONDARY,3.7,0,-3.7,3.7,GOLD
2026-06-08,Marine Johannes,OTHER,2.8,3,0.20000000000000018,0.20000000000000018,GOLD
2026-06-11,Marine Johannes,OTHER,2.5,0,-2.5,2.5,GOLD
2026-06-14,Marine Johannes,OTHER,1.7,2,0.30000000000000004,0.30000000000000004,GOLD
2026-06-17,Marine Johannes,OTHER,1.8,1,-0.8,0.8,GOLD
2026-06-19,Marine Johannes,OTHER,1.6,4,2.4,2.4,GOLD
2026-06-21,Marine Johannes,OTHER,2.2,1,-1.2000000000000002,1.2000000000000002,GOLD
2026-06-23,Marine Johannes,OTHER,1.9,3,1.1,1.1,GOLD
2026-06-25,Marine Johannes,OTHER,2.3,2,-0.2999999999999998,0.2999999999999998,GOLD
2026-06-28,Marine Johannes,OTHER,2.3,3,0.7000000000000002,0.7000000000000002,GOLD
2026-06-30,Marine Johannes,OTHER,2.5,0,-2.5,2.5,GOLD
2026-07-03,Marine Johannes,OTHER,2,5,3,3,GOLD
2026-07-07,Marine Johannes,OTHER,2.6,1,-1.6,1.6,GOLD
2026-07-11,Marine Johannes,OTHER,2.3,1,-1.2999999999999998,1.2999999999999998,GOLD
2026-07-12,Marine Johannes,OTHER,2.1,2,-0.10000000000000009,0.10000000000000009,GOLD
2026-07-18,Marine Johannes,OTHER,2,1,-1,1,GOLD
2026-07-30,Marine Johannes,OTHER,2.1,0,-2.1,2.1,GOLD
2026-08-01,Marine Johannes,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-08-03,Marine Johannes,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-08-05,Marine Johannes,OTHER,1.4,1,-0.3999999999999999,0.3999999999999999,GOLD
2026-08-09,Marine Johannes,OTHER,1.2,3,1.8,1.8,GOLD
2026-08-11,Marine Johannes,OTHER,1.5,1,-0.5,0.5,GOLD
2026-07-02,Marta Suarez,OTHER,0.2,0,-0.2,0.2,GOLD
2026-07-07,Marta Suarez,OTHER,0.2,0,-0.2,0.2,GOLD
2026-07-09,Marta Suarez,OTHER,0.2,0,-0.2,0.2,GOLD
2026-07-11,Marta Suarez,OTHER,0.1,2,1.9,1.9,GOLD
2026-07-13,Marta Suarez,OTHER,0.4,0,-0.4,0.4,GOLD
2026-07-17,Marta Suarez,OTHER,0.4,0,-0.4,0.4,GOLD
2026-08-09,Marta Suarez,OTHER,0.4,2,1.6,1.6,GOLD
2026-08-11,Marta Suarez,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-06-03,Pauline Astier,SECONDARY,3.3,5,1.7000000000000002,1.7000000000000002,GOLD
2026-06-06,Pauline Astier,SECONDARY,3.8,3,-0.7999999999999998,0.7999999999999998,GOLD
2026-06-08,Pauline Astier,SECONDARY,4,4,0,0,GOLD
2026-06-11,Pauline Astier,SECONDARY,4.2,5,0.7999999999999998,0.7999999999999998,GOLD
2026-06-14,Pauline Astier,SECONDARY,4.4,6,1.5999999999999996,1.5999999999999996,GOLD
2026-06-17,Pauline Astier,SECONDARY,4.5,4,-0.5,0.5,GOLD
2026-06-19,Pauline Astier,SECONDARY,4.3,1,-3.3,3.3,GOLD
2026-06-21,Pauline Astier,SECONDARY,4,5,1,1,GOLD
2026-06-23,Pauline Astier,SECONDARY,4.2,2,-2.2,2.2,GOLD
2026-06-25,Pauline Astier,SECONDARY,3.8,5,1.2000000000000002,1.2000000000000002,GOLD
2026-06-28,Pauline Astier,SECONDARY,3.7,4,0.2999999999999998,0.2999999999999998,GOLD
2026-06-30,Pauline Astier,SECONDARY,3.7,4,0.2999999999999998,0.2999999999999998,GOLD
2026-07-03,Pauline Astier,SECONDARY,4,6,2,2,GOLD
2026-07-07,Pauline Astier,SECONDARY,4.2,1,-3.2,3.2,GOLD
2026-07-11,Pauline Astier,SECONDARY,4,2,-2,2,GOLD
2026-07-12,Pauline Astier,SECONDARY,3.6,2,-1.6,1.6,GOLD
2026-07-18,Pauline Astier,SECONDARY,3.3,5,1.7000000000000002,1.7000000000000002,GOLD
2026-07-20,Pauline Astier,SECONDARY,3.5,1,-2.5,2.5,GOLD
2026-07-22,Pauline Astier,SECONDARY,2.8,5,2.2,2.2,GOLD
2026-07-28,Pauline Astier,SECONDARY,3.3,2,-1.2999999999999998,1.2999999999999998,GOLD
2026-07-30,Pauline Astier,SECONDARY,3.3,4,0.7000000000000002,0.7000000000000002,GOLD
2026-08-01,Pauline Astier,SECONDARY,3.6,2,-1.6,1.6,GOLD
2026-08-03,Pauline Astier,SECONDARY,3.2,2,-1.2000000000000002,1.2000000000000002,GOLD
2026-08-05,Pauline Astier,SECONDARY,3.3,5,1.7000000000000002,1.7000000000000002,GOLD
2026-08-09,Pauline Astier,SECONDARY,3.3,1,-2.3,2.3,GOLD
2026-08-11,Pauline Astier,SECONDARY,3.1,3,-0.10000000000000009,0.10000000000000009,GOLD
2026-06-28,Rebecca Allen,OTHER,0.6,0,-0.6,0.6,GOLD
2026-07-07,Rebecca Allen,OTHER,0.3,0,-0.3,0.3,GOLD
2026-07-11,Rebecca Allen,OTHER,0.1,2,1.9,1.9,GOLD
2026-07-18,Rebecca Allen,OTHER,0.5,0,-0.5,0.5,GOLD
2026-07-20,Rebecca Allen,OTHER,0.5,1,0.5,0.5,GOLD
2026-07-22,Rebecca Allen,OTHER,0.6,0,-0.6,0.6,GOLD
2026-07-28,Rebecca Allen,OTHER,0.6,1,0.4,0.4,GOLD
2026-07-30,Rebecca Allen,OTHER,0.7,0,-0.7,0.7,GOLD
2026-08-01,Rebecca Allen,OTHER,0.5,1,0.5,0.5,GOLD
2026-08-03,Rebecca Allen,OTHER,0.6,1,0.4,0.4,GOLD
2026-08-05,Rebecca Allen,OTHER,0.6,0,-0.6,0.6,GOLD
2026-08-09,Rebecca Allen,OTHER,0.6,2,1.4,1.4,GOLD
2026-08-11,Rebecca Allen,OTHER,0.7,1,0.30000000000000004,0.30000000000000004,GOLD
2026-06-03,Rebekah Gardner,OTHER,0.4,3,2.6,2.6,GOLD
